13.0
13.0
13.0
13.0
13.0
13.0
13.0
13.0
13.0
13.0
13.0
13.0
13.0
13.0
13.0
13.0
13.0
13.0
13.0
13.0
13.0
13.1
13.1
13.0
13.0
13.0
13.0
13.0
13.0
13.0
13.0
13.0
13.1
13.1
13.1
13.0
13.0
13.0
13.0
13.0
13.0
13.0
13.0
13.0
13.1
13.1
13.0
13.0
13.0
13.0
13.0
13.0
13.0
13.0
13.0
13.0
13.0
13.0
13.0
13.0
13.0
13.0
13.0
13.0
13.0
13.0
13.0
13.0
13.0
13.0
13.0
13.0
13.0
13.0
13.0
13.0
13.0
13.1
13.1
13.0
13.0
13.0
13.0
13.0
13.0
13.0
13.0
13.0
13.0
13.1
13.1
13.0
13.0
13.0
13.0
13.0
13.0
13.0
13.0
13.0
13.0
13.0
13.0
13.0
13.0
13.0
13.0
13.0
13.0
13.0
13.0
13.0
13.0
13.0
13.0
13.1
13.1
13.0
13.0
13.0
13.0
13.0
13.0
13.0
13.0
13.0
13.0
13.0
13.0
13.0
13.0
13.0
13.0
13.0
13.0
13.0
13.5
13.5
13.5
13.5
13.7
13.7
13.9
13.9
13.9
14.5
14.3
14.3
14.5
14.5
14.9
14.9
15.4
15.4
15.8
15.8
15.7
15.7
16.4
16.4
16.6
16.6
17.5
17.5
17.4
17.4
17.9
17.9
18.4
18.4
18.5
18.5
18.5
18.5
18.5
18.5
18.5
18.5
18.5
18.5
18.5
18.5
19.9
19.9
20.3
20.3
20.5
20.5
20.4
20.4
21.1
21.1
21.3
21.1
21.1
21.1
21.9
21.9
22.1
22.5
22.5
22.5
22.7
22.7
22.8
23.3
23.3
23.3
23.4
23.4
24.1
24.3
24.3
24.3
24.7
24.7
25.1
25.1
25.1
25.1
25.7
25.7
25.9
25.9
25.9
25.9
26.3
26.3
27.1
27.3
27.3
27.3
27.8
28.2
28.2
29.0
29.0
29.0
29.4
30.2
30.2
30.3
30.3
30.3
32.1
32.1
32.6
32.6
32.1
32.1
32.1
32.1
32.6
32.6
32.6
32.6
32.1
32.1
32.6
32.6
32.6
32.6
32.8
32.8
32.9
32.9
33.4
33.4
33.4
33.8
34.0
34.0
34.0
34.0
34.0
34.7
34.7
34.9
34.9
34.8
34.8
35.3
35.3
35.5
35.5
35.5
35.5
35.5
35.5
35.5
35.5
35.5
35.5
35.3
35.3
34.8
34.8
34.9
34.9
34.5
34.5
34.0
34.0
34.0
33.6
32.9
32.9
32.9
32.6
32.6
32.1
32.1
32.6
32.6
32.0
32.0
30.4
30.4
28.9
28.9
28.1
28.1
27.8
27.8
26.7
26.7
26.3
26.3
25.5
24.7
24.7
24.7
23.6
23.6
23.3
22.5
22.5
21.7
21.7
21.1
21.1
20.3
20.3
19.5
19.5
19.5
19.5
18.9
18.9
18.3
18.3
17.3
17.3
16.6
16.6
15.7
15.7
15.6
15.6
14.7
14.7
14.3
14.3
13.9
